"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","VAACTY","INFCOMM","AGRWTH","A","1997",5.40936605209209,
"LTU","VAACTY","INFCOMM","AGRWTH","A","1998",9.21106440533245,
"LTU","VAACTY","INFCOMM","AGRWTH","A","1999",6.19127789867178,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2000",-6.75979145250063,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2001",10.1127324431313,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2002",4.93912411332927,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2003",4.88795320972613,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2004",0.937527794475032,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2005",4.44796574484518,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2006",8.69803711521133,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2007",16.1619482420151,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2008",3.4630758644615,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2009",0.056774810004669,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2010",2.05861509345987,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2011",-5.1922741594368,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2012",2.84786298672303,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2013",6.73374826110763,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2014",2.50254422173091,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2015",6.95797126194466,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2016",5.2851836099846,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2017",7.29619625747357,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2018",7.90457226662167,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2019",11.9397319789676,
"LTU","VAACTY","INFCOMM","AGRWTH","A","2020",7.19952319165009,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","1996",1.17608992847693,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","1997",25.0629969492874,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","1998",5.82958353515774,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","1999",8.13575481803269,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2000",10.3160567989598,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2001",2.59287962016251,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2002",13.3255647738055,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2003",24.9594734614369,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2004",5.89383610323905,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2005",12.811003746455,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2006",18.8944316687769,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2007",25.6186512600645,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2008",2.77300240817101,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2009",-15.5616530482231,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2010",-2.50798959633837,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2011",3.4641240560579,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2012",5.41476048142689,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2013",5.63729792140777,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2014",4.07201368398813,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2015",6.48945544339603,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2016",6.88897738823191,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2017",7.61348493764954,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2018",8.14174009851717,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2019",7.93252573858389,
"LTU","VAACTY","PROSCISUPP","AGRWTH","A","2020",-3.55228008796594,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","1996",9.28540040308329,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","1997",10.0032567282052,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","1998",8.03739653209981,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","1999",6.02559452733888,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2000",0.007935255795802,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2001",2.43463758901148,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2002",3.71339504541089,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2003",3.62306234792379,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2004",3.77319374269478,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2005",3.72874809531989,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2006",2.22373022506279,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2007",2.63596976309147,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2008",1.13174314343082,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2009",-1.99989269171995,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2010",-2.37562215178255,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2011",-0.144090330634435,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2012",1.51588556666303,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2013",0.949387425567508,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2014",0.534108148086589,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2015",0.455195196399268,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2016",0.75675250346907,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2017",0.409422282976032,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2018",0.262115532593,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2019",0.786842839496702,
"LTU","VAACTY","PUBADMINEDUSOC","AGRWTH","A","2020",-0.908438762170904,
"LTU","VAACTY","REALEST","AGRWTH","A","1996",2.98310934498613,
"LTU","VAACTY","REALEST","AGRWTH","A","1997",-0.3973354847593,
"LTU","VAACTY","REALEST","AGRWTH","A","1998",5.59065183643597,
"LTU","VAACTY","REALEST","AGRWTH","A","1999",6.27740924747055,
"LTU","VAACTY","REALEST","AGRWTH","A","2000",0.971778498137982,
"LTU","VAACTY","REALEST","AGRWTH","A","2001",3.45229928270361,
"LTU","VAACTY","REALEST","AGRWTH","A","2002",0.651286411258689,
"LTU","VAACTY","REALEST","AGRWTH","A","2003",3.06505152505242,
"LTU","VAACTY","REALEST","AGRWTH","A","2004",5.68624973183752,
"LTU","VAACTY","REALEST","AGRWTH","A","2005",2.23564014655701,
"LTU","VAACTY","REALEST","AGRWTH","A","2006",5.74246193302732,
"LTU","VAACTY","REALEST","AGRWTH","A","2007",1.88395264346984,
"LTU","VAACTY","REALEST","AGRWTH","A","2008",8.80715823828438,
"LTU","VAACTY","REALEST","AGRWTH","A","2009",-3.71787608591934,
"LTU","VAACTY","REALEST","AGRWTH","A","2010",-2.82092792803307,
"LTU","VAACTY","REALEST","AGRWTH","A","2011",1.55860742603754,
"LTU","VAACTY","REALEST","AGRWTH","A","2012",1.84235349105406,
"LTU","VAACTY","REALEST","AGRWTH","A","2013",2.99391488950336,
"LTU","VAACTY","REALEST","AGRWTH","A","2014",2.29832811794527,
"LTU","VAACTY","REALEST","AGRWTH","A","2015",2.58769865193666,
"LTU","VAACTY","REALEST","AGRWTH","A","2016",2.36744243461322,
"LTU","VAACTY","REALEST","AGRWTH","A","2017",0.432464989851696,
"LTU","VAACTY","REALEST","AGRWTH","A","2018",6.58185517784485,
"LTU","VAACTY","REALEST","AGRWTH","A","2019",1.13024616813743,
"LTU","VAACTY","REALEST","AGRWTH","A","2020",2.97212923280155,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","1995",11.0605194467424,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","1996",12.1710670621318,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","1997",10.7509879867098,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","1998",8.74229710467942,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","1999",7.2617849274579,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2000",6.28631953855841,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2001",5.47697234720299,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2002",5.36857173477952,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2003",4.93616411768731,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2004",4.61296323063923,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2005",4.78278264703974,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2006",4.28177334599111,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2007",3.8709121063717,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2008",3.65886425720973,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2009",2.8118826888268,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2010",3.36170608603776,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2011",3.87573004620066,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2012",4.39855089191577,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2013",3.90974323028661,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2014",3.78543180275267,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2015",3.79890275021381,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2016",3.45455997771992,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2017",3.90409027754045,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2018",3.20237282854427,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2019",3.45738589705654,
"LTU","VAACTY","AGRFORTFISH","PC_VA","A","2020",3.6038571257805,
"LTU","VAACTY","CONSTR","PC_VA","A","1995",7.08876717777519,
"LTU","VAACTY","CONSTR","PC_VA","A","1996",6.79890712616809,
"LTU","VAACTY","CONSTR","PC_VA","A","1997",7.5514355336254,
"LTU","VAACTY","CONSTR","PC_VA","A","1998",8.33152922136463,
"LTU","VAACTY","CONSTR","PC_VA","A","1999",7.58691168027432,
"LTU","VAACTY","CONSTR","PC_VA","A","2000",5.99393963323554,
"LTU","VAACTY","CONSTR","PC_VA","A","2001",5.95604919915311,
"LTU","VAACTY","CONSTR","PC_VA","A","2002",6.3220222693535,
"LTU","VAACTY","CONSTR","PC_VA","A","2003",6.95505174296118,
"LTU","VAACTY","CONSTR","PC_VA","A","2004",7.25390683371536,
"LTU","VAACTY","CONSTR","PC_VA","A","2005",7.79791077190278,
"LTU","VAACTY","CONSTR","PC_VA","A","2006",9.46943990150067,
"LTU","VAACTY","CONSTR","PC_VA","A","2007",11.194254818284,
"LTU","VAACTY","CONSTR","PC_VA","A","2008",11.2087426064228,
"LTU","VAACTY","CONSTR","PC_VA","A","2009",6.59860714787479,
"LTU","VAACTY","CONSTR","PC_VA","A","2010",5.83990177515781,
"LTU","VAACTY","CONSTR","PC_VA","A","2011",6.52204074082857,
"LTU","VAACTY","CONSTR","PC_VA","A","2012",6.10873712993994,
"LTU","VAACTY","CONSTR","PC_VA","A","2013",6.68396174623428,
"LTU","VAACTY","CONSTR","PC_VA","A","2014",7.41764979513995,
"LTU","VAACTY","CONSTR","PC_VA","A","2015",7.42449249784436,
"LTU","VAACTY","CONSTR","PC_VA","A","2016",6.70403130141902,
"LTU","VAACTY","CONSTR","PC_VA","A","2017",6.68888636530374,
"LTU","VAACTY","CONSTR","PC_VA","A","2018",7.03237580706586,
"LTU","VAACTY","CONSTR","PC_VA","A","2019",7.32440862110152,
"LTU","VAACTY","CONSTR","PC_VA","A","2020",7.30781400509404,
"LTU","VAACTY","INDUSENRG","PC_VA","A","1995",24.4458371406176,
"LTU","VAACTY","INDUSENRG","PC_VA","A","1996",23.3508623180612,
"LTU","VAACTY","INDUSENRG","PC_VA","A","1997",23.2082241227775,
"LTU","VAACTY","INDUSENRG","PC_VA","A","1998",22.7718229178231,
"LTU","VAACTY","INDUSENRG","PC_VA","A","1999",22.3097509745682,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2000",23.6430403915766,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2001",24.4673330310752,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2002",23.2269220149574,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2003",24.1357455064279,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2004",25.451418203376,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2005",24.952663074038,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2006",23.8052021356973,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2007",21.7935110696444,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2008",21.3493797785958,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2009",21.2177580078771,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2010",23.2858630380846,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2011",24.6583619130033,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2012",24.8577402993464,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2013",23.5302435580935,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2014",23.0009440503738,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2015",22.2478138963704,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2016",22.1266067554356,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2017",22.1354352858945,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2018",21.4583245789265,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2019",20.7770890933598,
"LTU","VAACTY","INDUSENRG","PC_VA","A","2020",20.50121751572,
"LTU","VAACTY","MFG","PC_VA","A","1995",18.7329966771926,
"LTU","VAACTY","MFG","PC_VA","A","1996",17.9786834376993,
"LTU","VAACTY","MFG","PC_VA","A","1997",18.2619659290371,
"LTU","VAACTY","MFG","PC_VA","A","1998",17.9032651283604,
"LTU","VAACTY","MFG","PC_VA","A","1999",17.2217202559155,
"LTU","VAACTY","MFG","PC_VA","A","2000",18.8857493218557,
"LTU","VAACTY","MFG","PC_VA","A","2001",19.3790919520403,
"LTU","VAACTY","MFG","PC_VA","A","2002",18.3345150860411,
"LTU","VAACTY","MFG","PC_VA","A","2003",18.625605880667,
"LTU","VAACTY","MFG","PC_VA","A","2004",20.1646107669245,
"LTU","VAACTY","MFG","PC_VA","A","2005",20.1819462934817,
"LTU","VAACTY","MFG","PC_VA","A","2006",19.4894413603299,
"LTU","VAACTY","MFG","PC_VA","A","2007",17.7187391513502,
"LTU","VAACTY","MFG","PC_VA","A","2008",17.5111814044707,
"LTU","VAACTY","MFG","PC_VA","A","2009",16.7556410212932,
"LTU","VAACTY","MFG","PC_VA","A","2010",18.8186696793806,
"LTU","VAACTY","MFG","PC_VA","A","2011",20.4053184485621,
"LTU","VAACTY","MFG","PC_VA","A","2012",20.6777664124097,
"LTU","VAACTY","MFG","PC_VA","A","2013",19.4414811006649,
"LTU","VAACTY","MFG","PC_VA","A","2014",19.2109545397378,
"LTU","VAACTY","MFG","PC_VA","A","2015",19.1148424527168,
"LTU","VAACTY","MFG","PC_VA","A","2016",18.7769232947651,
"LTU","VAACTY","MFG","PC_VA","A","2017",18.8896785290116,
"LTU","VAACTY","MFG","PC_VA","A","2018",18.4376947027707,
"LTU","VAACTY","MFG","PC_VA","A","2019",17.9176700424319,
"LTU","VAACTY","MFG","PC_VA","A","2020",17.4788518539052,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","1995",2.40221709598296,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","1996",2.35889155977834,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","1997",2.21814423191644,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","1998",2.04936433988953,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","1999",2.26792411140031,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2000",2.37740764726304,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2001",2.31636177604793,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2002",2.61867377768374,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2003",2.41722075809282,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2004",2.32212466885248,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2005",2.27201785848433,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2006",1.99352566059915,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2007",1.7509053936097,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2008",1.67578629563187,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2009",2.0684507110094,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2010",1.89045374015526,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2011",1.78308165290133,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2012",1.79761790877982,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2013",1.94940656160224,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2014",2.04375480207124,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2015",2.18521530520246,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2016",2.30246924797093,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2017",2.29238865192803,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2018",2.28336117020802,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2019",2.26770938840871,
"LTU","VAACTY","OTHSERVACT","PC_VA","A","2020",2.08891040941116,
"LTU","VAACTY","SERV","PC_VA","A","1995",57.4048762348647,
"LTU","VAACTY","SERV","PC_VA","A","1996",57.6791634821852,
"LTU","VAACTY","SERV","PC_VA","A","1997",58.4893523568873,
"LTU","VAACTY","SERV","PC_VA","A","1998",60.1543507561329,
"LTU","VAACTY","SERV","PC_VA","A","1999",62.8415524176996,
"LTU","VAACTY","SERV","PC_VA","A","2000",64.0767004450582,
"LTU","VAACTY","SERV","PC_VA","A","2001",64.0996454146429,
"LTU","VAACTY","SERV","PC_VA","A","2002",65.0824839809096,
"LTU","VAACTY","SERV","PC_VA","A","2003",63.9730386329236,
"LTU","VAACTY","SERV","PC_VA","A","2004",62.6817117322694,
"LTU","VAACTY","SERV","PC_VA","A","2005",62.4666435122862,
"LTU","VAACTY","SERV","PC_VA","A","2006",62.4435846168109,
"LTU","VAACTY","SERV","PC_VA","A","2007",63.1413220133784,
"LTU","VAACTY","SERV","PC_VA","A","2008",63.7830133509488,
"LTU","VAACTY","SERV","PC_VA","A","2009",69.3717521554213,
"LTU","VAACTY","SERV","PC_VA","A","2010",67.5125291007198,
"LTU","VAACTY","SERV","PC_VA","A","2011",64.9438672999675,
"LTU","VAACTY","SERV","PC_VA","A","2012",64.6349716821062,
"LTU","VAACTY","SERV","PC_VA","A","2013",65.876051462238,
"LTU","VAACTY","SERV","PC_VA","A","2014",65.7959743517336,
"LTU","VAACTY","SERV","PC_VA","A","2015",66.5287908525977,
"LTU","VAACTY","SERV","PC_VA","A","2016",67.7148019682828,
"LTU","VAACTY","SERV","PC_VA","A","2017",67.2715880686285,
"LTU","VAACTY","SERV","PC_VA","A","2018",68.3069267879067,
"LTU","VAACTY","SERV","PC_VA","A","2019",68.4411163839264,
"LTU","VAACTY","SERV","PC_VA","A","2020",68.5871113534055,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","1995",23.8030875536797,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","1996",24.2451312692619,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","1997",24.7611996185274,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","1998",24.5090293922309,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","1999",24.3092668728015,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2000",26.6169410836119,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2001",27.4079519877058,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2002",28.3612540274042,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2003",28.4244055794543,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2004",27.9083847890617,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2005",28.2289005406959,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2006",27.5177777578601,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2007",27.9424548142799,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2008",28.1169082746165,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2009",29.504739888537,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2010",30.945881559904,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2011",30.9950333532789,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2012",31.8332917840942,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2013",32.3105285753826,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2014",32.176263584705,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2015",31.3182398498503,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2016",31.499503587311,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2017",31.643047459155,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2018",31.690178176702,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2019",31.1432888474057,
"LTU","VAACTY","WHLEHTELTRANSP","PC_VA","A","2020",29.96950440707,
"LTU","VAACTY","FINANCEINS","PC_VA","A","1995",2.17352125493016,
"LTU","VAACTY","FINANCEINS","PC_VA","A","1996",2.12462009275929,
"LTU","VAACTY","FINANCEINS","PC_VA","A","1997",1.50510283043648,
"LTU","VAACTY","FINANCEINS","PC_VA","A","1998",1.97950789723518,
"LTU","VAACTY","FINANCEINS","PC_VA","A","1999",1.96748427626231,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2000",2.06779816550719,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2001",1.97143834023846,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2002",2.18277208122989,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2003",1.91823861845137,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2004",1.91360193884418,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2005",2.20712058403114,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2006",2.8575955212266,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2007",3.50145493124803,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2008",3.39165952214312,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2009",2.55427003766464,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2010",2.82857640147518,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2011",2.66296788567567,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2012",2.07242808174932,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2013",2.22334537397018,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2014",2.00170996332257,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2015",2.09599411633947,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2016",2.17374421997073,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2017",2.04026954757414,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2018",2.24224512782928,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2019",2.3421785205587,
"LTU","VAACTY","FINANCEINS","PC_VA","A","2020",2.53792538183675,
"LTU","VAACTY","INFCOMM","PC_VA","A","1995",2.42231524649383,
"LTU","VAACTY","INFCOMM","PC_VA","A","1996",2.66005491777832,
"LTU","VAACTY","INFCOMM","PC_VA","A","1997",2.81849524440344,
"LTU","VAACTY","INFCOMM","PC_VA","A","1998",3.46777853967623,
"LTU","VAACTY","INFCOMM","PC_VA","A","1999",4.19542898481397,
"LTU","VAACTY","INFCOMM","PC_VA","A","2000",4.77691578354775,
"LTU","VAACTY","INFCOMM","PC_VA","A","2001",4.91177371924842,
"LTU","VAACTY","INFCOMM","PC_VA","A","2002",5.13790509425802,
"LTU","VAACTY","INFCOMM","PC_VA","A","2003",4.99596959861853,
"LTU","VAACTY","INFCOMM","PC_VA","A","2004",4.40668020451028,
"LTU","VAACTY","INFCOMM","PC_VA","A","2005",4.05531208687639,
"LTU","VAACTY","INFCOMM","PC_VA","A","2006",3.92277027456467,
"LTU","VAACTY","INFCOMM","PC_VA","A","2007",3.74767224604157,
"LTU","VAACTY","INFCOMM","PC_VA","A","2008",3.36010033739373,
"LTU","VAACTY","INFCOMM","PC_VA","A","2009",3.92154431248749,
"LTU","VAACTY","INFCOMM","PC_VA","A","2010",3.69344905706647,
"LTU","VAACTY","INFCOMM","PC_VA","A","2011",3.09820640224015,
"LTU","VAACTY","INFCOMM","PC_VA","A","2012",3.00641831895987,
"LTU","VAACTY","INFCOMM","PC_VA","A","2013",3.22538175377079,
"LTU","VAACTY","INFCOMM","PC_VA","A","2014",3.14117850520794,
"LTU","VAACTY","INFCOMM","PC_VA","A","2015",3.43007522236993,
"LTU","VAACTY","INFCOMM","PC_VA","A","2016",3.59788925513937,
"LTU","VAACTY","INFCOMM","PC_VA","A","2017",3.6442201790779,
"LTU","VAACTY","INFCOMM","PC_VA","A","2018",3.71695099767653,
"LTU","VAACTY","INFCOMM","PC_VA","A","2019",3.90570866473271,
"LTU","VAACTY","INFCOMM","PC_VA","A","2020",4.14928122585672,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","1995",2.27314745410472,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","1996",2.37412136690344,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","1997",3.22183118935821,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","1998",3.15183170630188,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","1999",3.56257205959398,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2000",3.88371844067343,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2001",3.87310650415055,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2002",4.05171439341676,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2003",4.70895651373982,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2004",4.8514832212588,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2005",5.12852924058075,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2006",5.27867568380923,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2007",5.8779308472294,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2008",5.70213427887911,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2009",6.40945139272606,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2010",5.81620322418056,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2011",5.62149246411996,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2012",5.75079617747346,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2013",5.97507988012141,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2014",6.08382793242801,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2015",6.51440714652399,
"LTU","VAACTY","PROSCISUPP","PC_VA","A","2016",6.84080492912758,
